id,name,type,path,audience_size,description
6004156399989,Rolex Day-Date,interests,Interests|Additional interests|Rolex Day-Date,151970,
6003392968331,Date Masamune,interests,Interests|Additional interests|Date Masamune,129660,
6008444086573,Dinner Date,interests,Interests|Additional interests|Dinner Date,123510,
6003353772437,JDate,interests,Interests|Additional interests|JDate,33850,
1069652623085979,Mike and Dave Need Wedding Dates,interests,Interests|Additional interests|Mike and Dave Need Wedding Dates,15940,
6003078181539,List of WWE pay-per-view events,interests,Interests|Additional interests|List of WWE pay-per-view events,13100,
6003429845540,The Sims: Hot Date,interests,Interests|Additional interests|The Sims: Hot Date,6820,
6003353810527,Lovely Red Date Dress,interests,Interests|Additional interests|Lovely Red Date Dress,60,
6003476182657,Family,interests,Interests|Family and relationships|Family,1228724930,
6003190413105,Family (biology),interests,Interests|Additional interests|Family (biology),332170370,
6003372601195,My Family,interests,Interests|Additional interests|My Family,28510190,
6003455599405,Royal family,interests,Interests|Additional interests|Royal family,26768980,
6003305411169,Family Guy,interests,Interests|Additional interests|Family Guy,16460080,
6003289328010,Family car,interests,Interests|Additional interests|Family car,12800472,
6003215159338,FamilyMart,interests,Interests|Additional interests|FamilyMart,12182540,
6002985885568,Family medicine,interests,Interests|Additional interests|Family medicine,11041900,
6003184559361,Modern Family,interests,Interests|Additional interests|Modern Family,10017900,
6004114948424,Family Feud,interests,Interests|Additional interests|Family Feud,7903100,
6003283020527,Family reunion,interests,Interests|Additional interests|Family reunion,7883820,
6003979402348,Family room,interests,Interests|Additional interests|Family room,7559530,
6003232242988,Family Matters,interests,Interests|Additional interests|Family Matters,6971470,
1507682269559205,The Holderness Family,interests,Interests|Additional interests|The Holderness Family,6691470,
6004166031024,Family law,interests,Interests|Additional interests|Family law,6278640,
421485368019904,Discovery Family,interests,Interests|Additional interests|Discovery Family,5338030,
6003144939836,Holy Family,interests,Interests|Additional interests|Holy Family,5099710,
6003119399245,Family (band),interests,Interests|Additional interests|Family (band),4802600,
6003243709099,Family Dollar,interests,Interests|Additional interests|Family Dollar,3629950,
6003101588101,Family Constellations,interests,Interests|Additional interests|Family Constellations,3363450,
6003370581535,Family therapy,interests,Interests|Additional interests|Family therapy,3286400,
6003352494719,ABC Family,interests,Interests|Additional interests|ABC Family,2810660,
6003287593341,Violin family,interests,Interests|Additional interests|Violin family,2170210,
6003241651011,The Family Handyman,interests,Interests|Additional interests|The Family Handyman,1764330,
6003163489430,Family farm,interests,Interests|Additional interests|Family farm,1686810,
6002934050459,Gallo family,interests,Interests|Additional interests|Gallo family,1643980,
6003289830543,Disney family,interests,Interests|Additional interests|Disney family,1580610,
6003491754386,Ernsting's family,interests,Interests|Additional interests|Ernsting's family,1563150,
6003232968885,Love Family,interests,Interests|Additional interests|Love Family,1485040,
6003114826026,Family Outing,interests,Interests|Additional interests|Family Outing,1433180,
6003472455087,Extended family,interests,Interests|Additional interests|Extended family,1423840,
6003252153511,Family Circle,interests,Interests|Additional interests|Family Circle,1402810,
6003383852032,Simpson family,interests,Interests|Additional interests|Simpson family,1149950,
6003539845427,Family Channel,interests,Interests|Additional interests|Family Channel,1024850,
6003207623086,Family tree,interests,Interests|Additional interests|Family tree,1013930,
6003312320199,The Addams Family (film),interests,Interests|Additional interests|The Addams Family (film),975070,
6008832474280,Family meal,interests,Interests|Additional interests|Family meal,946960,
6003381627004,Nuclear family,interests,Interests|Additional interests|Nuclear family,917180,
6003130217836,The Kelly Family,interests,Interests|Additional interests|The Kelly Family,746890,
6003125902749,Gracie family,interests,Interests|Additional interests|Gracie family,723210,
6003481527965,Family court,interests,Interests|Additional interests|Family court,641950,
6003154971305,Family caregivers,interests,Interests|Additional interests|Family caregivers,537710,
6002890839110,FamilyLife,interests,Interests|Additional interests|FamilyLife,510790,
6003429877669,Family Ties,interests,Interests|Additional interests|Family Ties,482680,
6003022192293,Family Affair,interests,Interests|Additional interests|Family Affair,375740,
6003276376359,TranceFamily,interests,Interests|Additional interests|TranceFamily,204630,
6003188485055,Home & Family,interests,Interests|Additional interests|Home & Family,199460,
6003240306210,Family-friendly,interests,Interests|Additional interests|Family-friendly,177110,
6003378185136,Family mediation,interests,Interests|Additional interests|Family mediation,172210,
6003114250792,The Family Travel,interests,Interests|Additional interests|The Family Travel,116800,
6003288020127,Family Day,interests,Interests|Additional interests|Family Day,83770,
6002950434174,The Family Stone,interests,Interests|Additional interests|The Family Stone,62310,
6003552052827,Family And Friends,interests,Interests|Additional interests|Family And Friends,53260,
6003263888514,List of Family Guy characters,interests,Interests|Additional interests|List of Family Guy characters,44320,
6003328705741,happy family,interests,Interests|Additional interests|happy family,42470,
6003348709381,Family traditions,interests,Interests|Additional interests|Family traditions,26350,
6004041812696,Dungeon Family,interests,Interests|Additional interests|Dungeon Family,11240,
6004074069348,Family Trip,interests,Interests|Additional interests|Family Trip,8040,
6003213166612,Family Vacations,interests,Interests|Additional interests|Family Vacations,1890,
6016884386658,Yellow Claw (DJs),interests,Interests|Additional interests|Yellow Claw (DJs),476950,
6003445854986,Sansiri Family,interests,Interests|Additional interests|Sansiri Family,87,
6011890451154,Scentsy Family,interests,Interests|Additional interests|Scentsy Family,90,
6002977096659,Genealogy,interests,Interests|Additional interests|Genealogy,8252450,
6003381010641,Family Activities,interests,Interests|Additional interests|Family Activities,1610,
6003539968427,List of One Piece characters,interests,Interests|Additional interests|List of One Piece characters,1085510,
6005524458744,List of My Little Pony: Friendship Is Magic characters,interests,Interests|Additional interests|List of My Little Pony: Friendship Is Magic characters,824150,
6003365883456,National Alliance on Mental Illness,interests,Interests|Additional interests|National Alliance on Mental Illness,766080,
6003543013027,The Duggars family,interests,Interests|Additional interests|The Duggars family,4,
6002969971129,Türkisch für Anfänger,interests,Interests|Additional interests|Türkisch für Anfänger,40000,
6003311844199,The Family Dinner,interests,Interests|Additional interests|The Family Dinner,3430,
6003655317220,Family Dentist,interests,Interests|Additional interests|Family Dentist,6250,
6002899588310,Family Gatherings,interests,Interests|Additional interests|Family Gatherings,4060,
6003162897134,Family Holidays,interests,Interests|Additional interests|Family Holidays,5490,
6003072121756,Oxo (food),interests,Interests|Additional interests|Oxo (food),216610,
6003179671550,Family Vacation,interests,Interests|Additional interests|Family Vacation,4120,
6003431033069,British Royal Family,interests,Interests|Additional interests|British Royal Family,12354140,
6003485005198,American Family Radio,interests,Interests|Additional interests|American Family Radio,6655660,
6003292872476,My Family (film),interests,Interests|Additional interests|My Family (film),6603020,
6003484006869,Awkward Family Photos,interests,Interests|Additional interests|Awkward Family Photos,6243860,
6003337059843,Love My Family,interests,Interests|Additional interests|Love My Family,5725020,
2004724559758084,Family Feud® Live,interests,Interests|Additional interests|Family Feud® Live,4223350,
6003470217287,The Addams Family,interests,Interests|Additional interests|The Addams Family,3496030,
6003349921800,Airbus A320 family,interests,Interests|Additional interests|Airbus A320 family,2585950,
6003245017649,Family Day (Canada),interests,Interests|Additional interests|Family Day (Canada),1713220,
6003224998545,All in the Family,interests,Interests|Additional interests|All in the Family,1505790,
6003709746583,Favorite Family Recipes,interests,Interests|Additional interests|Favorite Family Recipes,1431850,
6008230661211,Family Farm Seaside,interests,Interests|Additional interests|Family Farm Seaside,1073100,
6003403050618,madeas family reunion,interests,Interests|Additional interests|madeas family reunion,989360,
6003401768547,Family Force 5,interests,Interests|Additional interests|Family Force 5,679480,
6003436055763,Braxton Family Values,interests,Interests|Additional interests|Braxton Family Values,599430,
6012293662236,Family Fresh Meals,interests,Interests|Additional interests|Family Fresh Meals,576450,
842055842548497,Pruksa Family Club,interests,Interests|Additional interests|Pruksa Family Club,421910,
6003166978558,Multi-family residential,interests,Interests|Additional interests|Multi-family residential,371620,
6010963526177,Family Tree DNA,interests,Interests|Additional interests|Family Tree DNA,352980,
6003012661997,Danish Royal Family,interests,Interests|Additional interests|Danish Royal Family,282700,
6003097628917,The Partridge Family,interests,Interests|Additional interests|The Partridge Family,262620,
6003119829445,HAPPY MUSLIM FAMILY,interests,Interests|Additional interests|HAPPY MUSLIM FAMILY,212300,
6013016015705,Earth Family Crystals,interests,Interests|Additional interests|Earth Family Crystals,211330,
6004111922389,Kaiser Family Foundation,interests,Interests|Additional interests|Kaiser Family Foundation,200100,
6002990609450,Mama's Family,interests,Interests|Additional interests|Mama's Family,175660,
6003336069043,Family Christian Stores,interests,Interests|Additional interests|Family Christian Stores,133080,
6003528244457,Natural family planning,interests,Interests|Additional interests|Natural family planning,119160,
6003329311741,Love Family Park,interests,Interests|Additional interests|Love Family Park,105550,
6004054097148,AKC Family Dog,interests,Interests|Additional interests|AKC Family Dog,99620,
6011790809736,Ireland Family History,interests,Interests|Additional interests|Ireland Family History,99070,
6002924903362,Find My Family,interests,Interests|Additional interests|Find My Family,83460,
